game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,game_ordered_id,home_elo_start,away_elo_start,home_elo_end,away_elo_end
game_2023_170,SAS,BAK,1,0,1.04,0.22,15,10,5,2,0,0,0,0,0.67,170,1527.091175805671,1464.2630753766807,1537.3550743684593,1453.9991768138923
game_2023_171,FOR,TOL,1,3,2.07,0.99,16,16,3,5,0,0,0,0,0.71,171,1472.5827191259789,1483.2392744075291,1460.465999336068,1495.35599419744
game_2023_172,ALB,DOV,2,2,1.55,0.23,19,11,8,2,0,0,0,0,0.65,172,1454.9329993891033,1548.0781493883196,1470.7061212663493,1532.3050275110736
game_2023_173,PRO,SPR,1,2,1.47,0.54,14,5,9,1,0,0,0,0,0.47,173,1536.024876456323,1511.7820209370416,1522.6540823892906,1525.152815004074
game_2023_174,JAC,BOI,0,2,0.52,1.18,17,10,9,3,0,0,0,0,0.56,174,1514.27072078885,1562.6742719734402,1503.5009985976178,1573.4439941646724
game_2023_175,ANC,REN,1,0,1.87,0.86,21,16,9,2,0,0,0,0,0.41,175,1530.7363782856348,1498.6769482289467,1542.0862101173577,1487.3271163972238
game_2023_176,WIC,TAC,1,0,1.46,1.23,11,11,6,4,0,0,0,0,0.63,176,1459.4434129067963,1411.627037930028,1470.2338605119976,1400.8365903248268
game_2023_177,DES,EUG,2,2,1.7,0.24,14,8,2,3,1,0,1,0,0.63,177,1477.2270237375826,1445.7062927915294,1488.5960754634593,1434.3372410656527
game_2023_178,MOB,MAN,1,1,1.49,0.19,20,10,1,1,0,0,0,0,0.38,178,1457.6417083176211,1524.2748864486907,1472.5100631473783,1509.4065316189335
game_2023_179,JAC,LEX,0,3,1.78,1.3,21,10,3,5,0,0,0,1,0.51,179,1503.5009985976178,1512.1819614700948,1491.3132563657578,1524.369703701955
game_2023_180,LRO,CHM,1,1,2.25,0.92,17,14,5,7,0,0,0,0,0.69,180,1540.8366296875588,1501.1752611352342,1551.915863359242,1490.096027463551
game_2023_181,TOL,SAS,2,2,3.42,1.75,19,12,6,5,0,0,0,0,0.49,181,1495.35599419744,1537.3550743684593,1509.3597152136538,1523.3513533522455
game_2023_182,SPR,SJU,3,1,2.35,1.17,15,7,7,6,0,0,0,0,0.52,182,1525.152815004074,1464.9379329215762,1535.5078438828018,1454.5829040428484
game_2023_183,BOI,TUC,3,1,3.72,0.2,18,13,6,5,0,0,0,0,0.53,183,1573.4439941646724,1459.8858963920607,1581.9979396878723,1451.3319508688608
game_2023_184,ANC,OAK,2,0,2.86,0.21,28,4,3,5,0,0,1,0,0.64,184,1542.0862101173577,1491.7965185759253,1552.789423819743,1481.09330487354
game_2023_185,BAK,AUG,0,1,1.37,0.81,16,12,8,10,0,0,0,0,0.46,185,1453.9991768138923,1524.424183799168,1443.99877973149,1534.4245808815704
game_2023_186,LAR,DOV,1,2,1.13,1.36,15,13,0,6,0,1,0,1,0.6,186,1542.14130578738,1532.3050275110736,1529.2875117480946,1545.1588215503589
game_2023_187,PRO,ALB,4,1,2.59,2.23,21,16,1,5,0,0,1,0,0.52,187,1522.6540823892906,1470.7061212663493,1533.298908266856,1460.061295388784
game_2023_188,FAR,WIC,4,1,3.33,0.4,25,6,10,6,0,0,0,0,0.45,188,1551.9025172243585,1470.2338605119976,1561.5171980060247,1460.6191797303313
game_2023_189,TAC,EUG,1,3,0.69,2.36,15,17,4,3,0,0,0,0,0.59,189,1400.8365903248268,1434.3372410656527,1389.5381516600594,1445.6356797304202
game_2023_190,SFS,FOR,2,1,3.22,0.62,16,9,2,4,0,0,1,0,0.44,190,1530.4448207108758,1460.465999336068,1540.4606326523974,1450.4501873945464
game_2023_191,REN,DES,0,2,1.03,0.52,20,10,4,5,0,1,0,1,0.57,191,1487.3271163972238,1488.5960754634593,1474.8727706665554,1501.0504211941277
game_2023_192,EUG,BOI,4,3,1.16,1.64,19,15,5,6,0,0,0,0,0.41,192,1445.6356797304202,1581.9979396878723,1462.804405724467,1564.8292136938255
game_2023_193,DES,SPR,1,4,1.12,0.73,8,11,4,3,0,0,0,0,0.61,193,1501.0504211941277,1535.5078438828018,1489.786077990557,1546.7721870863725
game_2023_194,OAK,WIC,5,0,2.78,0.47,19,14,2,6,0,0,0,0,0.53,194,1481.09330487354,1460.6191797303313,1492.8575404978396,1448.8549441060318
game_2023_195,TAC,LAR,2,3,1.14,0.67,12,10,3,4,0,0,0,0,0.4,195,1389.5381516600594,1529.2875117480946,1381.811354976312,1537.014308431842
game_2023_196,REN,EUG,3,3,2.49,0.41,20,11,7,4,0,0,0,0,0.56,196,1474.8727706665554,1462.804405724467,1486.938750877782,1450.7384255132404
game_2023_197,LAR,TOL,0,0,1.36,0.86,11,6,3,7,0,0,0,0,0.53,197,1537.014308431842,1509.3597152136538,1548.5214503516981,1497.8525732937976
game_2023_198,JAC,FOR,3,2,2.13,1.55,24,10,7,3,0,0,0,0,0.63,198,1491.3132563657578,1450.4501873945464,1502.3498308738772,1439.413612886427
game_2023_199,DOV,LEX,5,2,2.61,1.12,24,9,8,3,0,0,0,0,0.45,199,1545.1588215503589,1524.369703701955,1556.911764270767,1512.6167609815468
game_2023_200,CHM,DES,0,1,0.95,1.95,13,17,4,7,0,0,0,1,0.52,200,1490.096027463551,1489.786077990557,1477.5848761378204,1502.2972293162877
game_2023_201,MAN,SJU,3,7,1.26,2.03,12,9,7,6,0,0,0,0,0.53,201,1509.4065316189335,1454.5829040428484,1494.9503024136188,1469.0391332481631
game_2023_202,TOL,TUC,4,1,2.33,0.11,30,3,8,4,0,0,1,0,0.46,202,1497.8525732937976,1451.3319508688608,1508.6887905053452,1440.4957336573132
game_2023_203,REN,FAR,3,1,2.54,0.36,21,3,2,2,0,0,2,0,0.52,203,1486.938750877782,1561.5171980060247,1502.0814615135282,1546.3744873702785
game_2023_204,SFS,ALB,2,0,1.52,0.53,12,10,2,3,0,0,0,0,0.54,204,1540.4606326523974,1460.061295388784,1550.1185839889283,1450.403344052253
game_2023_205,BOI,WIC,1,3,2.36,1.2,16,10,6,3,1,0,1,0,0.35,205,1564.8292136938255,1448.8549441060318,1548.305066176555,1465.3790916233022
game_2023_206,SPR,MOB,1,1,0.96,1.03,18,16,2,3,0,0,0,0,0.41,206,1546.7721870863725,1472.5100631473783,1531.6403505007736,1487.6418997329772
game_2023_207,SAS,EUG,0,2,1.23,1.2,12,9,9,5,0,0,0,0,0.66,207,1523.3513533522455,1450.7384255132404,1508.276277363885,1465.813501501601
game_2023_208,AUG,ANC,2,3,0.72,1.26,12,10,2,3,0,0,0,0,0.66,208,1534.4245808815704,1552.789423819743,1522.5846945482465,1564.6293101530669
game_2023_209,LRO,PRO,0,0,1.49,0.59,21,6,5,5,0,0,0,0,0.59,209,1551.915863359242,1533.298908266856,1563.7467048725898,1521.468066753508
game_2023_210,LAR,BAK,2,0,1.52,0.43,18,2,6,4,1,0,1,0,0.54,210,1548.5214503516981,1443.99877973149,1557.370431205238,1435.1497988779502
game_2023_211,OAK,TAC,1,0,2.08,0.37,11,4,8,5,0,0,1,0,0.61,211,1492.8575404978396,1381.811354976312,1501.493037740126,1373.1758577340256
game_2023_212,LEX,TOL,0,3,1.7,0.18,20,6,8,2,0,0,0,0,0.46,212,1512.6167609815468,1508.6887905053452,1499.9754469043867,1521.3301045825053
game_2023_213,MOB,LRO,1,3,0.65,1.89,3,16,2,6,0,0,0,0,0.44,213,1487.6418997329772,1563.7467048725898,1477.837021948682,1573.551582656885
game_2023_214,TUC,MAN,4,0,1.52,0.41,15,12,6,5,0,0,0,0,0.53,214,1440.4957336573132,1494.9503024136188,1454.939007955673,1480.507028115259
game_2023_215,BOI,CHM,1,1,0.34,0.35,13,4,3,7,0,0,0,0,0.53,215,1548.305066176555,1477.5848761378204,1533.2952695968388,1492.5946727175367
game_2023_216,JAC,DES,2,2,2.42,0.83,22,13,6,2,0,0,1,0,0.49,216,1502.3498308738772,1502.2972293162877,1514.8479383807296,1489.7991218094353
game_2023_217,ALB,ANC,3,5,0.41,1.9,9,17,4,4,0,0,1,0,0.53,217,1450.403344052253,1564.6293101530669,1441.8710192784456,1573.1616349268743
game_2023_218,FOR,SAS,4,0,0.44,1.23,6,18,3,1,0,0,0,0,0.62,218,1439.413612886427,1508.276277363885,1454.3592054885416,1493.3306847617703
game_2023_219,PRO,BAK,2,2,1.61,0.73,19,12,5,7,0,0,1,0,0.55,219,1521.468066753508,1435.1497988779502,1530.9248743518635,1425.6929912795947
game_2023_220,SJU,OAK,0,0,1.27,0.39,14,1,4,2,0,0,1,0,0.58,220,1469.0391332481631,1501.493037740126,1482.7033721398125,1487.8287988484767
game_2023_221,REN,TAC,1,1,1.65,0.4,20,13,7,4,0,0,1,0,0.49,221,1502.0814615135282,1373.1758577340256,1510.1454151793307,1365.111904068223
game_2023_222,EUG,LAR,2,2,1.93,0.72,28,6,5,7,0,0,0,0,0.53,222,1465.813501501601,1557.370431205238,1481.5333370255498,1541.6505956812891
game_2023_223,DOV,AUG,4,0,3.64,0.55,22,9,3,11,0,0,0,0,0.42,223,1556.911764270767,1522.5846945482465,1568.1807516431609,1511.3157071758526
game_2023_224,FAR,SPR,4,1,1.5,0.14,6,16,11,6,0,0,0,0,0.53,224,1546.3744873702785,1531.6403505007736,1558.3447017454846,1519.6701361255675
game_2023_225,MOB,CHM,1,1,0.32,0.6,11,10,4,1,0,0,0,0,0.63,225,1477.837021948682,1492.5946727175367,1465.8676520319455,1504.5640426342732
game_2023_226,FAR,SAS,1,2,1.13,0.74,12,13,11,3,0,0,0,0,0.48,226,1558.3447017454846,1493.3306847617703,1543.532558930103,1508.1428275771518
game_2023_227,ALB,TUC,3,3,0.51,1.12,5,9,3,0,0,0,0,0,0.4,227,1441.8710192784456,1454.939007955673,1429.840956376658,1466.9690708574608
game_2023_228,SFS,BAK,3,3,2.94,2.15,20,19,7,3,0,0,0,0,0.53,228,1550.1185839889283,1425.6929912795947,1558.3240592019386,1417.4875160665845
game_2023_229,REN,JAC,1,3,1.39,1.41,21,9,8,4,0,0,0,0,0.52,229,1510.1454151793307,1514.8479383807296,1497.8145917209333,1527.178761839127
game_2023_230,LEX,AUG,1,1,1.48,0.92,10,14,5,1,0,0,0,1,0.45,230,1499.9754469043867,1511.3157071758526,1512.8833007374492,1498.40785334279
game_2023_231,MAN,DOV,7,1,1.82,1.28,16,15,1,7,0,0,2,0,0.56,231,1480.507028115259,1568.1807516431609,1496.0960527777702,1552.5917269806496
game_2023_232,SPR,LRO,0,5,1.15,1.56,16,17,5,5,0,0,0,0,0.42,232,1519.6701361255675,1573.551582656885,1509.0932838974459,1584.1284348850068
game_2023_233,DES,FOR,2,4,1.57,1.79,15,5,5,7,0,0,0,0,0.63,233,1489.7991218094353,1454.3592054885416,1476.0284722532467,1468.1298550447302
game_2023_234,EUG,FAR,0,2,1.02,0.88,9,11,7,3,0,0,1,0,0.43,234,1481.5333370255498,1543.532558930103,1471.2405592007576,1553.8253367548953
game_2023_235,MOB,REN,1,3,1.08,2.27,12,15,4,4,0,0,0,0,0.62,235,1465.8676520319455,1497.8145917209333,1454.5138071797348,1509.168436573144
game_2023_236,AUG,LRO,2,0,2.05,0.69,9,13,8,5,0,0,1,0,0.5,236,1498.40785334279,1584.1284348850068,1513.9308083178025,1568.6054799099943
game_2023_237,WIC,MAN,0,0,1.64,0.17,23,1,4,2,0,0,0,1,0.56,237,1465.3790916233022,1496.0960527777702,1478.9813527201268,1482.4937916809456
game_2023_238,LAR,LEX,0,3,1.63,1.1,15,16,2,6,0,0,1,0,0.55,238,1541.6505956812891,1512.8833007374492,1528.117967753597,1526.4159286651413
game_2023_239,TUC,DES,1,0,1.81,0.68,17,9,5,1,0,0,0,0,0.59,239,1466.9690708574608,1476.0284722532467,1479.7949351738885,1463.202607936819
game_2023_240,CHM,DOV,0,1,1.15,1.45,15,8,4,5,0,0,1,0,0.53,240,1504.5640426342732,1552.5917269806496,1493.7810546734622,1563.3747149414605
game_2023_241,OAK,ALB,2,2,1.6,1.43,12,19,7,5,0,0,0,0,0.47,241,1487.8287988484767,1429.840956376658,1498.2616771624416,1419.408078062693
game_2023_242,TAC,SPR,7,0,3.01,1.17,20,15,5,2,0,0,0,0,0.63,242,1365.111904068223,1509.0932838974459,1382.5145564796017,1491.6906314860673
game_2023_243,BAK,BOI,1,0,1.83,0.24,28,7,5,5,0,0,0,0,0.46,243,1417.4875160665845,1533.2952695968388,1434.006292755885,1516.7764929075383
game_2023_244,ANC,FOR,2,2,2.46,1.27,17,8,2,6,0,0,0,0,0.45,244,1573.1616349268743,1468.1298550447302,1581.9938689074327,1459.2976210641718
game_2023_245,TOL,SJU,4,1,2.59,0.73,18,13,3,3,0,0,1,0,0.72,245,1521.3301045825053,1482.7033721398125,1532.4460937194242,1471.5873830028936
game_2023_246,SAS,PRO,2,0,3.1,0.37,22,7,6,5,0,0,1,0,0.57,246,1508.1428275771518,1530.9248743518635,1521.461304867949,1517.6063970610664
game_2023_247,SFS,JAC,1,2,0.95,1.7,6,12,4,5,0,0,1,0,0.38,247,1558.3240592019386,1527.178761839127,1544.7065089721937,1540.7963120688719
game_2023_248,DOV,SJU,3,0,1.74,1.06,18,14,6,8,0,0,0,0,0.54,248,1563.3747149414605,1471.5873830028936,1572.647141362653,1462.3149565817012
game_2023_249,FAR,SFS,2,3,1.69,1.64,5,14,9,2,0,0,0,0,0.45,249,1553.8253367548953,1544.7065089721937,1540.9973358648904,1557.5345098621985
game_2023_250,EUG,BAK,0,2,0.86,1.42,18,10,4,4,0,0,1,0,0.48,250,1471.2405592007576,1434.006292755885,1457.4060538753279,1447.8407980813147
game_2023_251,LRO,FOR,1,0,1.82,0.68,13,8,7,2,0,0,0,0,0.62,251,1568.6054799099943,1459.2976210641718,1577.2976279349482,1450.605473039218
game_2023_252,MAN,CHM,0,2,1.17,1.67,11,13,5,7,0,0,0,1,0.44,252,1482.4937916809456,1493.7810546734622,1470.3997408040777,1505.87510555033
game_2023_253,BOI,ANC,1,2,1.33,1.18,16,18,4,7,0,0,0,0,0.51,253,1516.7764929075383,1581.9938689074327,1506.5957010584864,1592.1746607564846
game_2023_254,TUC,SAS,1,1,1.46,1.89,12,16,1,7,0,0,0,0,0.59,254,1479.7949351738885,1521.461304867949,1468.7868578403622,1532.4693822014751
game_2023_255,TOL,PRO,2,0,0.49,0.39,15,4,0,2,0,0,0,0,0.55,255,1532.4460937194242,1517.6063970610664,1544.4125171469161,1505.6399736335745
game_2023_256,AUG,LAR,4,2,0.9,1.2,6,8,5,2,0,0,0,0,0.59,256,1513.9308083178025,1528.117967753597,1526.9409489026182,1515.1078271687813
game_2023_257,DES,OAK,2,0,0.68,0.4,6,4,0,2,0,0,0,0,0.6,257,1463.202607936819,1498.2616771624416,1476.9596954967874,1484.5045896024733
game_2023_258,REN,ALB,0,1,0.8,0.8,22,6,6,6,0,0,0,0,0.57,258,1509.168436573144,1419.408078062693,1493.509029125323,1435.067485510514
game_2023_259,LEX,SPR,0,0,1.4,0.53,14,7,6,4,0,0,0,0,0.45,259,1526.4159286651413,1491.6906314860673,1537.6707292149465,1480.4358309362622
game_2023_260,MOB,WIC,2,0,1.91,0.88,5,5,3,3,0,0,1,0,0.56,260,1454.5138071797348,1478.9813527201268,1467.8926455254727,1465.6025143743889
game_2023_261,JAC,TAC,2,0,2.06,0.7,19,3,8,2,0,0,0,0,0.64,261,1540.7963120688719,1382.5145564796017,1547.9654619555965,1375.345406592877
game_2023_262,FOR,TUC,2,2,2.24,1.05,15,13,6,5,0,0,0,0,0.5,262,1450.605473039218,1468.7868578403622,1463.7590044932067,1455.6333263863735
game_2023_263,SJU,CHM,2,1,1.51,1.34,12,19,6,4,0,0,0,0,0.51,263,1462.3149565817012,1505.87510555033,1476.3739985101543,1491.816063621877
game_2023_264,SAS,AUG,1,1,1.33,1.14,12,10,1,2,0,0,0,0,0.5,264,1532.4693822014751,1526.9409489026182,1544.7704976101495,1514.6398334939438
game_2023_265,ANC,TOL,1,0,2.4,0.71,18,9,3,6,0,0,0,0,0.51,265,1592.1746607564846,1544.4125171469161,1602.9670230380132,1533.6201548653876
game_2023_266,PRO,DOV,4,1,1.26,0.16,13,18,6,3,0,0,0,0,0.57,266,1505.6399736335745,1572.647141362653,1520.5212981465163,1557.7658168497112
game_2023_267,LRO,BOI,1,2,1.4,0.99,18,9,5,2,0,0,1,1,0.53,267,1577.2976279349482,1506.5957010584864,1562.288461942776,1521.6048670506586
game_2023_268,OAK,REN,1,0,1.32,0.91,16,13,4,9,0,0,1,0,0.46,268,1484.5045896024733,1493.509029125323,1497.3284778422853,1480.685140885511
game_2023_269,SFS,WIC,1,1,2.84,0.3,26,2,8,6,0,0,0,0,0.54,269,1557.5345098621985,1465.6025143743889,1566.8020791144152,1456.3349451221723
game_2023_270,BAK,TAC,3,0,0.31,0.41,12,4,7,2,0,0,0,0,0.53,270,1447.8407980813147,1375.345406592877,1457.7697716250177,1365.416433049174
game_2023_271,MAN,MOB,0,1,0.91,0.85,18,11,3,7,0,0,0,0,0.43,271,1470.3997408040777,1467.8926455254727,1457.8095423662733,1480.4828439632772
game_2023_272,LEX,EUG,2,1,2.34,1.31,13,17,8,7,0,0,1,0,0.61,272,1537.6707292149465,1457.4060538753279,1547.3332753568918,1447.7435077333826
game_2023_273,SAS,FOR,2,0,2.22,0.36,18,10,5,5,0,0,2,0,0.49,273,1544.7704976101495,1463.7590044932067,1554.4075717745532,1454.121930328803
game_2023_274,PRO,DES,1,1,0.2,1.04,6,14,4,2,0,0,1,0,0.59,274,1520.5212981465163,1476.9596954967874,1506.4622047312887,1491.018788912015
game_2023_275,BAK,SJU,3,1,2.38,1.49,20,17,8,3,0,0,0,0,0.47,275,1457.7697716250177,1476.3739985101543,1470.9384734890311,1463.2052966461408
game_2023_276,ANC,SFS,2,0,1.53,0.48,21,6,5,5,0,0,0,0,0.48,276,1602.9670230380132,1566.8020791144152,1614.1705635685473,1555.598538583881
game_2023_277,DOV,LAR,0,1,1.03,0.72,17,3,5,6,0,0,0,0,0.44,277,1557.7658168497112,1515.1078271687813,1543.738738079868,1529.1349059386246
game_2023_278,MAN,REN,0,1,0.79,1.02,15,14,8,5,0,0,1,0,0.5,278,1457.8095423662733,1480.685140885511,1446.1313709619888,1492.3633122897954
game_2023_279,JAC,MOB,3,0,2.58,1.38,19,13,3,10,0,0,0,0,0.64,279,1547.9654619555965,1480.4828439632772,1558.0676568600709,1470.3806490588029
game_2023_280,CHM,LEX,2,1,2.08,1.38,19,19,3,8,0,0,0,0,0.58,280,1491.816063621877,1547.3332753568918,1506.2966277290784,1532.8527112496904
game_2023_281,WIC,TUC,0,0,1.17,0.43,4,10,8,6,0,0,0,0,0.51,281,1456.3349451221723,1455.6333263863735,1468.8097023933296,1443.158569115216
game_2023_282,OAK,FAR,1,2,0.23,1.02,13,10,7,6,0,0,1,0,0.5,282,1497.3284778422853,1540.9973358648904,1486.3913699018833,1551.9344438052924
game_2023_283,SPR,AUG,4,1,0.73,0.99,16,13,3,4,0,0,1,1,0.35,283,1480.4358309362622,1514.6398334939438,1494.1624586559783,1500.9132057742277
game_2023_284,LRO,TOL,3,0,1.93,0.54,15,9,3,4,0,0,0,0,0.62,284,1562.288461942776,1533.6201548653876,1573.7593711685895,1522.149245639574
game_2023_285,BOI,TAC,2,1,1.6,0.45,6,8,5,6,0,0,1,0,0.56,285,1521.6048670506586,1365.416433049174,1528.8357906120361,1358.1855094877965
game_2023_286,ALB,EUG,0,1,1.04,0.75,11,11,1,2,0,0,0,0,0.65,286,1435.067485510514,1447.7435077333826,1423.0233398222938,1459.7876534216027
game_2023_287,EUG,MAN,3,1,2.42,1.75,13,13,7,4,0,0,0,0,0.39,287,1459.7876534216027,1446.1313709619888,1471.7965820337595,1434.122442349832
game_2023_288,MOB,DES,1,1,1.05,1.76,10,9,6,5,0,0,1,0,0.48,288,1470.3806490588029,1491.018788912015,1458.6222937297314,1502.7771442410865
game_2023_289,REN,ANC,0,0,0.55,0.13,3,18,3,4,0,0,1,1,0.54,289,1492.3633122897954,1614.1705635685473,1509.0745397445653,1597.4593361137775
game_2023_290,BOI,SAS,3,1,2.57,1.35,24,14,12,6,0,0,0,0,0.69,290,1528.8357906120361,1554.4075717745532,1542.2541516840847,1540.9892107025046
game_2023_291,TAC,FAR,1,3,1.44,0.86,10,17,3,7,0,1,0,2,0.6,291,1358.1855094877965,1551.9344438052924,1352.0134459497172,1558.1065073433717
game_2023_292,AUG,PRO,5,3,1.72,1.15,18,11,7,2,2,0,2,1,0.46,292,1500.9132057742277,1506.4622047312887,1513.6128300865773,1493.762580418939
game_2023_293,TUC,BAK,1,1,1.12,1.37,13,15,6,9,0,0,0,0,0.72,293,1443.158569115216,1470.9384734890311,1431.6559070547742,1482.441135549473
game_2023_294,SJU,JAC,0,0,0.96,0.81,13,17,10,1,0,0,0,0,0.43,294,1463.2052966461408,1558.0676568600709,1479.0358892069617,1542.23706429925
game_2023_295,CHM,LAR,0,1,1.47,1.2,15,11,6,3,0,0,1,0,0.53,295,1506.2966277290784,1529.1349059386246,1494.6171194132298,1540.8144142544731
game_2023_296,LEX,OAK,1,2,2.11,1.25,27,14,11,4,0,0,0,0,0.59,296,1532.8527112496904,1486.3913699018833,1518.6910235315058,1500.5530576200679
game_2023_297,TOL,DOV,1,2,0.49,1.08,10,16,6,2,0,0,0,0,0.63,297,1522.149245639574,1543.738738079868,1510.4249918563273,1555.4629918631147
game_2023_298,ALB,WIC,2,3,2.61,2.09,12,17,7,4,0,0,0,0,0.43,298,1423.0233398222938,1468.8097023933296,1412.1611662400828,1479.6718759755406
game_2023_299,SFS,LRO,1,2,2.17,0.72,18,10,8,7,0,0,0,0,0.49,299,1555.598538583881,1573.7593711685895,1543.751332631356,1585.6065771211145
game_2023_300,FOR,SPR,1,0,2.15,0.14,21,13,7,3,0,0,1,0,0.77,300,1454.121930328803,1494.1624586559783,1468.0561601198453,1480.228228864936
game_2023_301,FAR,REN,2,1,1.92,0.63,13,7,6,1,0,0,0,0,0.48,301,1558.1065073433717,1509.0745397445653,1568.8540592180111,1498.326987869926
game_2023_302,MAN,LRO,3,1,1.87,1.32,18,10,3,6,0,0,0,2,0.53,302,1434.122442349832,1585.6065771211145,1451.7515509054897,1567.9774685654568
game_2023_303,TAC,FOR,1,2,1.67,0.63,17,17,5,6,0,0,0,0,0.42,303,1352.0134459497172,1468.0561601198453,1343.5398006059195,1476.529805463643
game_2023_304,PRO,LEX,1,1,1.07,0.99,12,15,5,6,0,0,1,0,0.54,304,1493.762580418939,1518.6910235315058,1507.1579173725065,1505.2956865779383
game_2023_305,DOV,TUC,1,3,1.84,1.04,17,11,1,5,0,2,1,2,0.5,305,1555.4629918631147,1431.6559070547742,1538.6881050935044,1448.4307938243844
game_2023_306,SAS,SFS,1,1,1.55,0.64,12,9,4,3,0,0,0,1,0.38,306,1540.9892107025046,1543.751332631356,1553.5885839336167,1531.1519594002439
game_2023_307,JAC,AUG,2,1,2.21,1.1,16,8,8,0,0,0,0,1,0.53,307,1542.23706429925,1513.6128300865773,1553.7095484430977,1502.1403459427297
game_2023_308,BAK,ALB,3,3,1.53,1.18,11,13,5,2,0,0,0,0,0.48,308,1482.441135549473,1412.1611662400828,1492.4465425399533,1402.1557592496026
game_2023_309,WIC,BOI,3,3,1.54,1.18,17,19,12,7,0,0,2,0,0.62,309,1479.6718759755406,1542.2541516840847,1494.39941509982,1527.5266125598052
game_2023_310,LAR,MOB,1,1,1.49,0.51,14,11,8,3,0,0,0,0,0.53,310,1540.8144142544731,1458.6222937297314,1550.4112715605565,1449.025436423648
game_2023_311,OAK,EUG,3,0,2.12,0.22,13,2,2,1,0,0,0,0,0.5,311,1500.5530576200679,1471.7965820337595,1512.020816294578,1460.3288233592493
game_2023_312,SJU,TOL,2,3,1.41,1.43,10,17,6,6,0,0,0,0,0.56,312,1479.0358892069617,1510.4249918563273,1467.6621403776028,1521.7987406856862
game_2023_313,SPR,ANC,3,2,1.6,0.67,19,7,8,3,1,0,1,0,0.49,313,1480.228228864936,1597.4593361137775,1496.7928609921635,1580.89470398655
game_2023_314,REN,SAS,2,0,1.78,0.72,19,14,6,6,0,0,0,1,0.54,314,1498.326987869926,1553.5885839336167,1512.7985852976112,1539.1169865059314
game_2023_315,DES,SJU,1,1,1.36,0.35,7,4,16,4,0,0,0,0,0.55,315,1502.7771442410865,1467.6621403776028,1514.0180646559827,1456.4212199627066
game_2023_316,WIC,PRO,0,4,0.89,2.38,20,18,0,5,0,0,1,0,0.62,316,1494.39941509982,1507.1579173725065,1482.3582328976768,1519.1990995746498
game_2023_317,CHM,JAC,0,0,0.36,0.63,18,14,2,2,0,0,0,0,0.44,317,1494.6171194132298,1553.7095484430977,1484.2228745586895,1564.103793297638
game_2023_318,ALB,OAK,0,1,0.81,1.14,3,13,6,2,0,0,0,0,0.53,318,1402.1557592496026,1512.020816294578,1393.48178883434,1520.6947867098406
game_2023_319,EUG,TUC,2,0,1.34,0.78,13,6,2,4,0,0,0,0,0.45,319,1460.3288233592493,1448.4307938243844,1472.4009245948625,1436.3586925887712
game_2023_320,DES,MAN,2,1,0.6,0.52,11,6,7,2,0,0,0,0,0.6,320,1514.0180646559827,1451.7515509054897,1524.3015269936136,1441.4680885678588
game_2023_321,ALB,SAS,2,0,0.78,0.9,9,14,3,4,0,0,2,0,0.46,321,1393.48178883434,1539.1169865059314,1410.9346948802065,1521.664080460065
game_2023_322,TAC,SFS,0,2,1.35,0.91,14,9,6,4,0,0,0,0,0.37,322,1343.5398006059195,1531.1519594002439,1337.2020669243177,1537.4896930818456
game_2023_323,BOI,FAR,0,3,1.53,1.87,10,11,7,4,0,0,0,0,0.57,323,1527.5266125598052,1568.8540592180111,1516.506513797869,1579.8741579799473
game_2023_324,JAC,PRO,2,3,2.61,1.07,19,9,1,2,0,0,0,0,0.51,324,1564.103793297638,1519.1990995746498,1549.9971531949247,1533.3057396773631
game_2023_325,ANC,BAK,1,0,2.32,0.12,15,5,8,6,0,0,0,0,0.55,325,1580.89470398655,1492.4465425399533,1590.2795326773492,1483.061713849154
game_2023_326,TOL,LAR,3,2,2.09,1.51,11,12,11,8,0,0,0,0,0.53,326,1521.7987406856862,1550.4112715605565,1535.3258383243888,1536.8841739218537
game_2023_327,CHM,AUG,0,1,1.28,1.3,14,9,8,5,0,0,0,0,0.43,327,1484.2228745586895,1502.1403459427297,1472.36693654434,1513.9962839570792
game_2023_328,LEX,DOV,2,0,0.95,0.97,8,18,3,7,0,0,0,0,0.49,328,1505.2956865779383,1538.6881050935044,1518.9933898106958,1524.990401860747
game_2023_329,SJU,SPR,2,3,0.63,2.02,6,18,6,5,1,0,2,0,0.53,329,1456.4212199627066,1496.7928609921635,1445.3672043719646,1507.8468765829055
game_2023_330,LRO,REN,2,2,2.41,0.81,13,14,8,6,0,0,0,0,0.49,330,1567.9774685654568,1512.7985852976112,1578.5087730458056,1502.2672808172624
game_2023_331,FOR,WIC,3,0,3.04,1.06,20,17,6,9,0,0,0,0,0.44,331,1476.529805463643,1482.3582328976768,1489.239480328353,1469.6485580329668
game_2023_332,OAK,MOB,2,3,2.62,0.42,23,7,7,5,0,0,1,0,0.5,332,1520.6947867098406,1449.025436423648,1505.6522360706651,1464.0679870628235
game_2023_333,LEX,LRO,3,2,2.36,1.8,22,5,9,5,0,0,0,0,0.4,333,1518.9933898106958,1578.5087730458056,1533.613927076232,1563.8882357802695
game_2023_334,DOV,MAN,1,2,1.99,0.4,15,6,7,1,0,0,0,0,0.44,334,1524.990401860747,1441.4680885678588,1509.5420235491622,1456.9164668794435
